;108;MORCILLA CON NUEZ;11;L 11 PLANETA EMPANADA;0;
;108;MORCILLA CON NUEZ;12;L 12 YAGUAR;0;
;108;MORCILLA CON NUEZ;13;L 13 Makro Fiambres;175;
;108;MORCILLA CON NUEZ;15;L 15 WalMart;0;
;108;MORCILLA CON NUEZ;19;L 19 SANG SHENG;0;
;108;MORCILLA CON NUEZ;21;L 21 MITILLI LEANDRO;175.959;
;108;MORCILLA CON NUEZ;23;L 23 MITILLI JORGE;0;
;108;MORCILLA CON NUEZ;24;L24 FRIDO;411.8415;
;108;MORCILLA CON NUEZ;25;L 25 FRAVA;0;
;108;MORCILLA CON NUEZ;36;L 36 MAYCAR SA (VITAL);0;
;108;MORCILLA CON NUEZ;39;L39 BYB BELEN BOSCARDIN;0;
;108;MORCILLA CON NUEZ;40;L40 COMERCIAL B BCA;0;
;108;MORCILLA CON NUEZ;41;L41 ENV AL VACIO;107.1315;
;108;MORCILLA CON NUEZ;43;L43 GONZALEZ RENE;0;
;108;MORCILLA CON NUEZ;46;L46 HAPINESS;0;
;108;MORCILLA CON NUEZ;47;L 47 RESTO VICTOR;0;
;108;MORCILLA CON NUEZ;48;L37 SORENTO PASTAS;0;
;108;MORCILLA CON NUEZ;49;L CARITAS;0;
;108;MORCILLA CON NUEZ;10;L10 USHBAHIA SRL;248.325;
;108;MORCILLA CON NUEZ;22;L PECORILE;298.536;
;109;MORCILLA VASCA  303;1;L 1 COMERCIO;209.643;
;109;MORCILLA VASCA  303;2;L 2 VILLARINO;268.632;
;109;MORCILLA VASCA  303;3;L3 MAYORISTA;183.4455;
;109;MORCILLA VASCA  303;4;L 4 P ALTA/SIERRA;284.781;
;109;MORCILLA VASCA  303;5;L 5 M HERMOSO/DORREGO;230.853;
;109;MORCILLA VASCA  303;6;L 6 JUMBO;137.5;
;109;MORCILLA VASCA  303;7;L 7 GRUPO DON BARTOLOMEO;393.0045;
;109;MORCILLA VASCA  303;8;L 8 INC;170;
;109;MORCILLA VASCA  303;9;L 9 SUCURSALES;64.152;
;109;MORCILLA VASCA  303;11;L 11 PLANETA EMPANADA;0;
;109;MORCILLA VASCA  303;12;L 12 YAGUAR;0;
;109;MORCILLA VASCA  303;13;L 13 Makro Fiambres;175;
;109;MORCILLA VASCA  303;15;L 15 WalMart;61.98347;
;109;MORCILLA VASCA  303;19;L 19 SANG SHENG;137.3715;
;109;MORCILLA VASCA  303;21;L 21 MITILLI LEANDRO;0;
;109;MORCILLA VASCA  303;23;L 23 MITILLI JORGE;0;
;109;MORCILLA VASCA  303;24;L24 FRIDO;266.1645;
;109;MORCILLA VASCA  303;25;L 25 FRAVA;225.75;
;109;MORCILLA VASCA  303;36;L 36 MAYCAR SA (VITAL);0;
;109;MORCILLA VASCA  303;39;L39 BYB BELEN BOSCARDIN;0;
;109;MORCILLA VASCA  303;40;L40 COMERCIAL B BCA;0;
;109;MORCILLA VASCA  303;41;L41 ENV AL VACIO;0;
;109;MORCILLA VASCA  303;43;L43 GONZALEZ RENE;0;
;109;MORCILLA VASCA  303;46;L46 HAPINESS;0;
;109;MORCILLA VASCA  303;47;L 47 RESTO VICTOR;0;
;109;MORCILLA VASCA  303;48;L37 SORENTO PASTAS;0;
;109;MORCILLA VASCA  303;49;L CARITAS;0;
;109;MORCILLA VASCA  303;10;L10 USHBAHIA SRL;248.325;
;109;MORCILLA VASCA  303;22;L PECORILE;189.0315;
;109;MORCILLA VASCA  303;50;CENTRAL DE RESTAURANTES;943216897.4;
;109;MORCILLA VASCA  303;51;MAYCAR TROZADO AL VACIO;0;
;109;MORCILLA VASCA  303;52;CENCOSUD;2580749006;
;109;MORCILLA VASCA  303;26;TOTO SAPORE;301.833;
;110;HUESOS VACUNOS;26;TOTO SAPORE;-19.6875;
;110;HUESOS VACUNOS;1;L 1 COMERCIO;16.0125;
;110;HUESOS VACUNOS;2;L 2 VILLARINO;9.891;
;110;HUESOS VACUNOS;3;L3 MAYORISTA;0.0105;
;110;HUESOS VACUNOS;4;L 4 P ALTA/SIERRA;12.2745;
;110;HUESOS VACUNOS;5;L 5 M HERMOSO/DORREGO;11.7285;
